"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.554766741,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.860259818,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.69820943,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.148167049,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.533747312,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.762076364,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.945328048,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.001674112,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.106963536,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.461561312,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.891333848,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.631463125,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.330287125,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.23369974,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.154632792,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.85186523,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.235493107,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.5728724,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.543271327,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.607841913,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.574699846,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.516387099,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.541355591,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.163811244,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.122695047,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.143989749,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.364111101,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.098384104,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.38477974,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.922028304,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.737211274,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.501902537,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.240441252,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.714973327,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.027778662,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.159284987,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.782992766,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.430201511,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.134948209,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.113873246,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.885675089,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.123396475,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.783415167,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.798248938,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.282705187,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.353681332,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.220932252,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.562793738,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.949154986,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.676613186,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.362604385,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.160362383,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.566413434,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.311918336,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.544396054,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.629298347,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.565668983,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.426944003,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.728833616,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.955677327,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.93167915,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.668628011,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.525195607,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.328321429,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.72512256,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.370716167,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.636914747,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.58623185,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.262654605,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.986116769,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.478741091,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.007613198,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.060729931,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.99113218,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.612846447,
"SVK","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.571092889,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.709257331,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.048254708,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.399387722,
"SVK","QGDP","TOT","PC_CHGPP","Q","2001-Q4",2.140531723,
"SVK","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.334957364,
"SVK","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.009586508,
"SVK","QGDP","TOT","PC_CHGPP","Q","2002-Q3",2.224624319,
"SVK","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.683404234,
"SVK","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.770143759,
"SVK","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.504327707,
"SVK","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.413820395,
"SVK","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.672189376,
"SVK","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.296446478,
"SVK","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.678940934,
"SVK","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.298420971,
"SVK","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.535709254,
"SVK","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.245571046,
"SVK","QGDP","TOT","PC_CHGPP","Q","2005-Q2",2.086011293,
"SVK","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.637034904,
"SVK","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.468486499,
"SVK","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.371244956,
"SVK","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.33423591,
"SVK","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.921550462,
"SVK","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.798856692,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q1",2.115604994,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.475014206,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q3",2.366289177,
"SVK","QGDP","TOT","PC_CHGPP","Q","2007-Q4",6.348412307,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.770894047,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.243546346,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.39638925,
"SVK","QGDP","TOT","PC_CHGPP","Q","2008-Q4",1.170374874,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-9.469356798,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.591392936,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.644256221,
"SVK","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.841591954,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.634151856,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.09752326,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.068352503,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.671920679,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.426672737,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.767532695,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.567752676,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.888451716,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.484519386,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.269744471,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.160857293,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.084956559,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.019610705,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.310711387,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.449666354,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.569025251,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.632403361,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.726929726,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.902240987,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.019120047,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.7005578,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.18070093,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.124976652,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.739877023,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.142306981,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.274650569,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.409392925,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.633208138,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.839547877,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.961500093,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.822625648,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.141570934,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.810618643,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.09782783,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.928967347,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.448480848,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.624155312,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.353148777,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.380098825,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.588276354,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.080599809,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.303248362,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.645421822,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.241601836,"E"
"MEX","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.927600425,
"MEX","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.523642447,
"MEX","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.776058299,
"MEX","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.663727379,
"MEX","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.068789358,
"MEX","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.550714088,
"MEX","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.02372603,
"MEX","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.468854102,
"MEX","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.652093133,
"MEX","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.879996645,
"MEX","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.699944062,
"MEX","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.311723506,
"MEX","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.211075828,
"MEX","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.253373402,
"MEX","QGDP","TOT","PC_CHGPP","Q","2003-Q3",-0.008691039,
"MEX","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.047696856,
"MEX","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.356671143,
"MEX","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.609086018,
"MEX","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.13877708,
"MEX","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.225253889,
"MEX","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.156259886,
"MEX","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.291126277,
"MEX","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.940715948,
"MEX","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.577428662,
"MEX","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.736182599,
"MEX","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.017566046,
"MEX","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.308712995,
"MEX","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.204777666,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.693110751,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.797839246,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.622360472,
"MEX","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.389891987,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.184744697,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.73845473,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.309726049,
"MEX","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.604271952,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-5.112833514,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-1.47927571,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q3",3.234508073,
"MEX","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.719767469,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.052743213,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.091693923,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.902830504,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.817353127,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.768196245,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.510086957,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.913926062,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.709480552,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.636425405,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.835064502,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.607374203,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.850742078,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.283648074,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.650622193,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.972335142,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.590886693,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.694646093,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.226611592,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.349023443,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.087106364,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.555576893,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.165727689,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.205827546,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.217660384,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.569951098,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.408888554,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.977942591,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.120316002,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.467150133,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.396862856,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.414056893,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.326385869,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.158358194,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.121935014,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.205929608,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.294565811,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.308253497,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.041007142,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.042259102,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-1.11614598,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.047713409,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.824586122,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.396320492,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.257435281,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.711111111,
"BEL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.719574385,
"BEL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.463712377,
"BEL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.977660399,
"BEL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.056388046,
"BEL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.017986043,
"BEL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.190617769,
"BEL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.09969491,
"BEL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.859674646,
"BEL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.855923515,
"BEL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.535435677,
"BEL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.373866936,
"BEL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.263543192,
"BEL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.213740458,
"BEL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.408990765,
"BEL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.695603459,
"BEL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.498661289,
"BEL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.961516501,
"BEL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.872053567,
"BEL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.356570198,
"BEL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.526251103,
"BEL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.599075268,
"BEL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.395532035,
"BEL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.767038264,
"BEL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.614857043,
"BEL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.354937099,
"BEL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.880418794,
"BEL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.135413316,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.417379597,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.456797608,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.77208828,
"BEL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.405803087,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.431929904,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.063486862,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.584322554,
"BEL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.168833441,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-0.97325393,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.047812829,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.263779444,
"BEL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.802290461,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.518118543,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.985354241,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.417149241,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.505236083,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.481369771,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.207189998,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.286440473,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.29165661,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.214596578,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.00100064,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.243158053,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.045918265,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.274637479,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.583834884,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.309637595,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.218360116,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.429826386,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.265272916,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.690442001,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.522583418,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.519866681,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.671848114,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.191087084,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.416906268,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.057265569,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.549434826,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.175503505,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.513277018,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.640675347,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.237787639,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.053235206,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.790543382,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.43203753,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.475412409,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.341779828,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.860695515,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.158868493,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.311794723,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.506898702,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.609525864,
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.416970477,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.817223003,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.640350417,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.146602763,"P"
"ISR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",2.17043447,
"ISR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",3.119223155,
"ISR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.989782519,
"ISR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.225373223,
"ISR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-1.067153688,
"ISR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.587753939,
"ISR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.059064362,
"ISR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.583318995,
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.465465617,
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.489560136,
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.087660999,
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.21675175,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.128308762,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.298523049,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.784306559,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.315102869,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.29890686,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.939949315,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.290011586,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.180470154,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.571002168,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.024889926,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.155715647,
